Id,Weekly_Sales
1_21_2013-01-04,7632.520700000007
1_21_2013-01-11,7632.520700000007
1_21_2013-01-18,7642.727600000009
1_21_2013-01-25,7938.3968000000095
1_21_2013-02-01,7659.183000000008
1_21_2013-02-08,7990.844400000003
1_21_2013-02-15,7832.832200000004
1_21_2013-02-22,7868.020700000006
1_21_2013-03-01,7707.714000000008
1_21_2013-03-08,7700.064300000007
1_21_2013-03-15,7747.007900000008
1_21_2013-03-22,7650.879900000008
1_21_2013-03-29,7801.986700000008
1_21_2013-04-05,7810.440900000008
1_21_2013-04-12,7832.780900000007
1_21_2013-04-19,7789.710400000008
1_21_2013-04-26,8003.298200000006
1_21_2013-05-03,7972.6093000000055
1_21_2013-05-10,7986.278100000005
1_21_2013-05-17,7361.887000000009
1_21_2013-05-24,7791.696600000008
1_21_2013-05-31,8016.779700000006
1_21_2013-06-07,7947.1134000000075
1_21_2013-06-14,7922.719000000008
1_21_2013-06-21,7639.213500000009
1_21_2013-06-28,8169.541400000011
1_21_2013-07-05,7922.3549000000085
1_21_2013-07-12,9049.279500000008
1_21_2013-07-19,7776.707800000009
1_21_2013-07-26,8016.779700000006
1_22_2012-11-02,11908.884899999997
1_22_2012-11-09,15280.88110000001
1_22_2012-11-16,11575.0058
1_22_2012-11-23,10429.643899999994
1_22_2012-11-30,8306.909000000009
1_22_2012-12-07,7902.416200000008
1_22_2012-12-14,8260.163200000008
1_22_2012-12-21,10759.1733
1_22_2012-12-28,10495.66559999999
1_22_2013-01-04,10350.884600000003
1_22_2013-01-11,10264.987100000004
1_22_2013-01-18,10759.1733
1_22_2013-01-25,10120.104199999996
1_22_2013-02-01,10446.447300000002
1_22_2013-02-08,10581.513499999995
1_22_2013-02-15,8212.38680000001
1_22_2013-02-22,9826.8207
1_22_2013-03-01,10402.480000000003
1_22_2013-03-08,10273.303600000003
1_22_2013-03-15,10208.875700000002
1_22_2013-03-22,9936.432499999999
1_22_2013-03-29,10127.5334
1_22_2013-04-05,10007.3711
1_22_2013-04-12,9980.009699999999
1_22_2013-04-19,10257.302100000003
1_22_2013-04-26,10109.6446
1_22_2013-05-03,9882.9874
1_22_2013-05-10,9807.36
1_22_2013-05-17,8224.38580000001
1_22_2013-05-24,9848.703300000001
1_22_2013-05-31,9717.451000000001
1_22_2013-06-07,9746.056900000001
1_22_2013-06-14,9797.9336
1_22_2013-06-21,10172.111100000002
1_22_2013-06-28,10317.613499999996
1_22_2013-07-05,9875.7039
1_22_2013-07-12,9929.916500000001
1_22_2013-07-19,9771.701800000004
1_22_2013-07-26,9977.6812
1_23_2012-11-02,21542.150500000007
1_23_2012-11-09,21719.1824
1_23_2012-11-16,21871.984
1_23_2012-11-23,21206.0652
1_23_2012-11-30,21880.487499999996
1_23_2012-12-07,21860.566699999996
1_23_2012-12-14,22156.740500000004
1_23_2012-12-21,21686.0202
1_23_2012-12-28,21711.1256
1_23_2013-01-04,22812.1944
1_23_2013-01-11,30858.434599999964
1_23_2013-01-18,21674.605000000003
1_23_2013-01-25,21557.178100000005
1_23_2013-02-01,26862.540099999987
1_23_2013-02-08,28422.88490000001
1_23_2013-02-15,25911.867199999993
1_23_2013-02-22,21825.051300000006
1_23_2013-03-01,19955.757000000005
1_23_2013-03-08,20173.982400000008
1_23_2013-03-15,20800.62450000001
1_23_2013-03-22,22605.42550000001
1_23_2013-03-29,22342.381799999996
1_23_2013-04-05,23181.459700000007
1_23_2013-04-12,22710.835100000008
1_23_2013-04-19,21690.050200000005
1_23_2013-04-26,22182.275200000004
1_23_2013-05-03,22749.135900000005
1_23_2013-05-10,22688.536400000005
1_23_2013-05-17,22688.536400000005
1_23_2013-05-24,22031.178000000007
1_23_2013-05-31,22536.323300000004
1_23_2013-06-07,22456.101400000007
1_23_2013-06-14,22360.68040000001
1_23_2013-06-21,22521.25900000001
1_23_2013-06-28,22833.397999999997
1_23_2013-07-05,21914.055900000003
1_23_2013-07-12,21806.454900000008
1_23_2013-07-19,20031.17130000001
1_23_2013-07-26,22320.54870000001
1_24_2012-11-02,6465.326899999997
1_24_2012-11-09,6385.294799999998
1_24_2012-11-16,6324.674199999997
1_24_2012-11-23,6776.725199999995
1_24_2012-11-30,6245.145399999996
1_24_2012-12-07,6231.472399999994
1_24_2012-12-14,6294.055699999996
1_24_2012-12-21,6998.270799999996
1_24_2012-12-28,7063.222399999998
1_24_2013-01-04,9371.397499999997
1_24_2013-01-11,9649.795699999997
1_24_2013-01-18,8613.011799999998
1_24_2013-01-25,6245.145399999996
1_24_2013-02-01,7014.1761
1_24_2013-02-08,6873.020899999999
1_24_2013-02-15,6917.8494999999975
1_24_2013-02-22,6572.4219
1_24_2013-03-01,8428.794399999999
1_24_2013-03-08,7077.772700000002
1_24_2013-03-15,7355.962199999998
1_24_2013-03-22,6611.587099999999
1_24_2013-03-29,6965.906000000001
1_24_2013-04-05,7147.840699999998
1_24_2013-04-12,9719.006300000006
1_24_2013-04-19,7726.655999999999
1_24_2013-04-26,6240.095099999997
1_24_2013-05-03,8428.794399999999
1_24_2013-05-10,12659.908199999998
1_24_2013-05-17,7842.872300000001
1_24_2013-05-24,7208.997999999998
1_24_2013-05-31,7267.391399999999
1_24_2013-06-07,5781.920199999997
1_24_2013-06-14,5852.924099999996
1_24_2013-06-21,5812.2401999999975
1_24_2013-06-28,7069.287899999996
1_24_2013-07-05,6982.8494999999975
1_24_2013-07-12,6998.918599999996
1_24_2013-07-19,5812.2401999999975
1_24_2013-07-26,7069.287899999996
1_25_2012-11-02,10012.900599999997
1_25_2012-11-09,9811.951199999996
1_25_2012-11-16,10067.743699999994
1_25_2012-11-23,9311.596799999998
1_25_2012-11-30,10133.528900000001
1_25_2012-12-07,9393.423899999992
1_25_2012-12-14,9455.844299999993
1_25_2012-12-21,9655.582399999994
1_25_2012-12-28,9218.817900000002
1_25_2013-01-04,8946.3903
1_25_2013-01-11,8813.4719
1_25_2013-01-18,8716.725699999999
1_25_2013-01-25,8808.782099999995
1_25_2013-02-01,8840.760499999999
1_25_2013-02-08,8484.660699999999
1_25_2013-02-15,8562.332699999997
1_25_2013-02-22,9321.082299999995
1_25_2013-03-01,10133.528900000001
1_25_2013-03-08,9225.760799999995
1_25_2013-03-15,9407.999099999994
1_25_2013-03-22,10498.080099999994
1_25_2013-03-29,10792.825099999993
1_25_2013-04-05,10289.740699999993
1_25_2013-04-12,10334.923599999998
1_25_2013-04-19,10474.487799999999
1_25_2013-04-26,10792.825099999993
1_25_2013-05-03,10801.553299999996
1_25_2013-05-10,11080.993499999991
1_25_2013-05-17,11741.3475
1_25_2013-05-24,10791.989999999998
1_25_2013-05-31,10863.518899999994
1_25_2013-06-07,10491.729099999991
1_25_2013-06-14,10483.434099999991
1_25_2013-06-21,9969.267399999995
1_25_2013-06-28,10395.607899999997
1_25_2013-07-05,10301.7435
1_25_2013-07-12,10277.962099999999
1_25_2013-07-19,11095.347499999993
1_25_2013-07-26,10535.596799999992
1_26_2012-11-02,9111.924699999998
1_26_2012-11-09,9104.686499999998
1_26_2012-11-16,9475.803399999995
1_26_2012-11-23,8179.897099999997
1_26_2012-11-30,9044.217799999999
1_26_2012-12-07,9098.385499999997
1_26_2012-12-14,9114.734099999998
1_26_2012-12-21,9182.564599999998
1_26_2012-12-28,8113.291199999999
1_26_2013-01-04,9215.981499999996
1_26_2013-01-11,9262.881999999996
1_26_2013-01-18,9202.046199999997
1_26_2013-01-25,9161.714899999997
1_26_2013-02-01,9268.062999999996
1_26_2013-02-08,8191.712299999997
1_26_2013-02-15,8728.154899999992
1_26_2013-02-22,9115.045399999997
1_26_2013-03-01,9254.439899999996
1_26_2013-03-08,9305.965699999995
1_26_2013-03-15,9296.364999999996
1_26_2013-03-22,9204.702999999998
1_26_2013-03-29,9643.900699999997
1_26_2013-04-05,9292.729899999998
1_26_2013-04-12,11775.599900000012
1_26_2013-04-19,9118.008499999998
1_26_2013-04-26,9254.439899999996
1_26_2013-05-03,9886.100599999994
1_26_2013-05-10,12594.983999999997
1_26_2013-05-17,9309.057499999994
1_26_2013-05-24,6346.9764000000005
1_26_2013-05-31,5835.7773000000025
1_26_2013-06-07,5993.053600000003
1_26_2013-06-14,6260.655599999999
1_26_2013-06-21,7087.260100000006
1_26_2013-06-28,7585.040899999997
1_26_2013-07-05,7217.322800000004
1_26_2013-07-12,7132.349600000002
1_26_2013-07-19,7087.260100000006
1_26_2013-07-26,7585.040899999997
1_27_2012-11-02,2006.2190999999982
1_27_2012-11-09,2002.028799999999
1_27_2012-11-16,1676.2805999999996
1_27_2012-11-23,1827.9787000000008
1_27_2012-11-30,2001.018999999999
1_27_2012-12-07,1994.8521999999991
1_27_2012-12-14,1981.1898999999994
1_27_2012-12-21,1903.3519000000001
1_27_2012-12-28,1928.7276000000004
1_27_2013-01-04,1930.0931999999998
1_27_2013-01-11,1906.4353
1_27_2013-01-18,2021.6640999999984
1_27_2013-01-25,2212.5632000000005
1_27_2013-02-01,1870.5007000000003
1_27_2013-02-08,1862.8723000000007
1_27_2013-02-15,1676.2805999999996
1_27_2013-02-22,1942.8774000000008
1_27_2013-03-01,1855.2821000000008
1_27_2013-03-08,1870.647600000001
1_27_2013-03-15,1907.0317000000007
1_27_2013-03-22,1967.4726999999996
1_27_2013-03-29,2437.0786999999996
1_27_2013-04-05,1974.0403000000008
1_27_2013-04-12,1973.3928000000008
1_27_2013-04-19,1974.7860999999975
1_27_2013-04-26,2038.6111000000005
1_27_2013-05-03,2129.2252000000008
1_27_2013-05-10,2120.5025000000005
1_27_2013-05-17,2155.5972
1_27_2013-05-24,1838.556100000001
1_27_2013-05-31,2159.1132000000002
1_27_2013-06-07,2142.1652000000004
1_27_2013-06-14,2081.7236000000003
1_27_2013-06-21,1993.8150999999991
1_27_2013-06-28,2048.1232
1_27_2013-07-05,2062.6603
1_27_2013-07-12,2098.9012000000007
1_27_2013-07-19,1968.6375999999977
1_27_2013-07-26,2092.2947000000004
1_28_2012-11-02,650.3678000000006
1_28_2012-11-09,734.9853000000004
1_28_2012-11-16,647.0989000000005
1_28_2012-11-23,704.7078000000006
1_28_2012-11-30,683.1904000000004
1_28_2012-12-07,684.1366000000003
1_28_2012-12-14,684.2112000000004
1_28_2012-12-21,691.7711000000003
1_28_2012-12-28,722.1801000000005
1_28_2013-01-04,697.3819000000003
1_28_2013-01-11,694.7105000000004
1_28_2013-01-18,692.0717000000003
1_28_2013-01-25,714.5789000000005
1_28_2013-02-01,692.9281000000003
1_28_2013-02-08,704.3539000000004
1_28_2013-02-15,691.4892000000004
1_28_2013-02-22,689.5890000000006
1_28_2013-03-01,688.0899000000005
1_28_2013-03-08,688.2707000000005
1_28_2013-03-15,688.4947000000004
1_28_2013-03-22,688.0899000000005
1_28_2013-03-29,698.5068000000006
1_28_2013-04-05,691.4516000000007
1_28_2013-04-12,691.1964000000006
1_28_2013-04-19,672.7043000000006
1_28_2013-04-26,691.1181000000007
1_28_2013-05-03,689.0606000000007
1_28_2013-05-10,689.0606000000007
1_28_2013-05-17,688.6073000000007
1_28_2013-05-24,689.0395000000007
1_28_2013-05-31,688.4898000000009
1_28_2013-06-07,688.4898000000009
1_28_2013-06-14,689.6653000000009
1_28_2013-06-21,688.6690000000006
1_28_2013-06-28,703.4461000000006
1_28_2013-07-05,692.7787000000006
1_28_2013-07-12,693.9209000000006
1_28_2013-07-19,693.9209000000006
1_28_2013-07-26,688.4898000000009
1_29_2012-11-02,5919.501300000003
1_29_2012-11-09,5949.163300000002
1_29_2012-11-16,5998.402900000002
1_29_2012-11-23,6526.804599999996
1_29_2012-11-30,6618.645699999999
1_29_2012-12-07,6036.4507
1_29_2012-12-14,5992.546000000001
1_29_2012-12-21,6068.3643
1_29_2012-12-28,6725.104799999998
1_29_2013-01-04,5881.883400000001
1_29_2013-01-11,5854.563499999998
1_29_2013-01-18,6087.1225
1_29_2013-01-25,5771.482700000002
1_29_2013-02-01,6618.645699999999
1_29_2013-02-08,11323.059099999999
1_29_2013-02-15,6294.302600000001
1_29_2013-02-22,5946.492400000001
1_29_2013-03-01,5966.1278
1_29_2013-03-08,5273.8038000000015
1_29_2013-03-15,5490.507700000003
1_29_2013-03-22,5217.142700000002
1_29_2013-03-29,5799.804100000001
1_29_2013-04-05,6221.7499
1_29_2013-04-12,6109.226100000003
1_29_2013-04-19,5217.142700000002
1_29_2013-04-26,5799.804100000001
1_29_2013-05-03,6065.423200000002
1_29_2013-05-10,5993.0893000000015
1_29_2013-05-17,5961.309300000001
1_29_2013-05-24,5787.836000000001
1_29_2013-05-31,6131.1485999999995
1_29_2013-06-07,5865.882600000001
1_29_2013-06-14,5819.732800000001
1_29_2013-06-21,6161.803400000001
1_29_2013-06-28,6135.528400000001
1_29_2013-07-05,5788.4852
1_29_2013-07-12,5773.668299999999
1_29_2013-07-19,5735.562599999999
1_29_2013-07-26,5799.527400000004
1_30_2012-11-02,2471.0107999999973
1_30_2012-11-09,2459.741599999997
1_30_2012-11-16,2459.741599999997
1_30_2012-11-23,2563.5381999999977
1_30_2012-11-30,2301.6981999999994
1_30_2012-12-07,2425.471599999998
1_30_2012-12-14,2439.3403999999978
1_30_2012-12-21,5623.488200000001
1_30_2012-12-28,5566.3651
1_30_2013-01-04,5188.376199999998
1_30_2013-01-11,5189.437999999997
1_30_2013-01-18,5510.4382000000005
1_30_2013-01-25,5074.5113
1_30_2013-02-01,5320.666199999999
1_30_2013-02-08,5389.408399999998
1_30_2013-02-15,5104.823199999998
1_30_2013-02-22,5275.300199999999
1_30_2013-03-01,5485.312800000001
1_30_2013-03-08,5604.723000000001
1_30_2013-03-15,5623.488200000001
1_30_2013-03-22,5407.6137
1_30_2013-03-29,5508.8132000000005
1_30_2013-04-05,5507.1882000000005
1_30_2013-04-12,5451.017199999999
1_30_2013-04-19,5414.4124
1_30_2013-04-26,4997.6322
1_30_2013-05-03,5447.767199999999
1_30_2013-05-10,5402.837200000001
1_30_2013-05-17,5104.823199999998
1_30_2013-05-24,5232.7226
1_30_2013-05-31,5394.8867
1_30_2013-06-07,5368.5667
1_30_2013-06-14,5365.3167
1_30_2013-06-21,5451.017199999999
1_30_2013-06-28,5327.5098
1_30_2013-07-05,5325.8848
1_30_2013-07-12,5290.883799999999
1_30_2013-07-19,5274.814999999999
1_30_2013-07-26,5067.9692000000005
1_31_2012-11-02,3258.9121000000014
1_31_2012-11-09,3279.099400000002
1_31_2012-11-16,2726.1422
1_31_2012-11-23,3200.883200000001
1_31_2012-11-30,3363.611600000002
1_31_2012-12-07,3307.9064000000026
1_31_2012-12-14,3280.420000000002
1_31_2012-12-21,3326.3586000000028
1_31_2012-12-28,3265.6426000000006
1_31_2013-01-04,3135.0632000000014
1_31_2013-01-11,3040.3810000000017
1_31_2013-01-18,2861.101000000001
1_31_2013-01-25,3363.611600000002
1_31_2013-02-01,3635.887000000001
1_31_2013-02-08,5390.1503
1_31_2013-02-15,3510.798200000001
1_31_2013-02-22,3150.7618000000016
1_31_2013-03-01,2693.196000000001
1_31_2013-03-08,2699.826300000001
1_31_2013-03-15,2607.558000000002
1_31_2013-03-22,3085.697400000002
1_31_2013-03-29,3097.430600000001
1_31_2013-04-05,2729.7233000000015
1_31_2013-04-12,2806.4433000000013
1_31_2013-04-19,3085.697400000002
1_31_2013-04-26,3097.430600000001
1_31_2013-05-03,2918.2229000000016
1_31_2013-05-10,2970.219000000002
1_31_2013-05-17,2653.057400000001
1_31_2013-05-24,3138.498800000001
1_31_2013-05-31,3093.4318000000017
1_31_2013-06-07,3118.904600000002
1_31_2013-06-14,3160.4216000000015
1_31_2013-06-21,3151.7488000000017
1_31_2013-06-28,3180.2978000000016
1_31_2013-07-05,3180.2978000000016
1_31_2013-07-12,3179.414400000002
1_31_2013-07-19,2830.8599000000013
1_31_2013-07-26,3158.5563000000006
1_32_2012-11-02,13188.29719999999
1_32_2012-11-09,13202.21249999999
1_32_2012-11-16,11770.384499999984
1_32_2012-11-23,13428.858800000005
1_32_2012-11-30,13480.97769999999
1_32_2012-12-07,13459.655999999992
1_32_2012-12-14,13626.537199999993
1_32_2012-12-21,12838.27109999999
1_32_2012-12-28,14174.936400000008
1_32_2013-01-04,14115.571799999992
1_32_2013-01-11,14393.452399999993
1_32_2013-01-18,13930.002399999981
1_32_2013-01-25,14301.422299999991
1_32_2013-02-01,14466.422499999991
1_32_2013-02-08,13883.243000000008
1_32_2013-02-15,14480.824999999993
1_32_2013-02-22,13371.24139999999
1_32_2013-03-01,14363.949799999993
1_32_2013-03-08,14191.069599999993
1_32_2013-03-15,14030.64639999999
1_32_2013-03-22,13094.115999999987
1_32_2013-03-29,13794.719199999994
1_32_2013-04-05,13579.476999999992
1_32_2013-04-12,13431.909299999994
1_32_2013-04-19,13930.002399999981
1_32_2013-04-26,14461.285699999991
1_32_2013-05-03,16075.960900000007
1_32_2013-05-10,31247.448099999972
1_32_2013-05-17,15609.6319
1_32_2013-05-24,11842.939399999988
1_32_2013-05-31,10540.525299999985
1_32_2013-06-07,11059.926999999985
1_32_2013-06-14,11925.657099999988
1_32_2013-06-21,12489.512599999984
1_32_2013-06-28,13695.007299999992
1_32_2013-07-05,13255.696599999981
1_32_2013-07-12,12543.730999999985
1_32_2013-07-19,12158.391399999988
1_32_2013-07-26,13341.385099999992
1_33_2012-11-02,7084.707999999998
1_33_2012-11-09,7072.416799999997
1_33_2012-11-16,7108.438999999998
1_33_2012-11-23,6925.478600000002
1_33_2012-11-30,7121.624199999999
1_33_2012-12-07,7121.0409
1_33_2012-12-14,7130.872100000002
1_33_2012-12-21,7115.762399999998
1_33_2012-12-28,7502.066300000003
1_33_2013-01-04,6966.843300000002
1_33_2013-01-11,6950.365500000002
1_33_2013-01-18,5866.674099999998
1_33_2013-01-25,7341.830500000002
1_33_2013-02-01,6810.4623
1_33_2013-02-08,6804.434000000001
1_33_2013-02-15,6724.4937
1_33_2013-02-22,6360.480100000003
1_33_2013-03-01,6419.814400000003
1_33_2013-03-08,6651.436100000001
1_33_2013-03-15,6965.416799999999
1_33_2013-03-22,6603.572100000003
1_33_2013-03-29,8033.126800000003
1_33_2013-04-05,7858.6699
1_33_2013-04-12,8052.096300000001
1_33_2013-04-19,7920.1831999999995
1_33_2013-04-26,6419.814400000003
1_33_2013-05-03,8036.091699999998
1_33_2013-05-10,7919.583499999997
1_33_2013-05-17,7972.330699999999
1_33_2013-05-24,5596.129799999999
1_33_2013-05-31,8697.009699999999
1_33_2013-06-07,6794.875800000004
1_33_2013-06-14,6728.047400000003
1_33_2013-06-21,5905.369200000002
1_33_2013-06-28,6893.7316
1_33_2013-07-05,6377.7364
1_33_2013-07-12,10339.662399999981
1_33_2013-07-19,6817.869000000001
1_33_2013-07-26,5672.588000000001
1_34_2012-11-02,11662.072799999998
1_34_2012-11-09,15085.12490000001
1_34_2012-11-16,11526.7264
1_34_2012-11-23,13545.9189
1_34_2012-11-30,13009.176400000008
1_34_2012-12-07,10253.224999999997
1_34_2012-12-14,10644.527399999995
1_34_2012-12-21,10420.095299999994
1_34_2012-12-28,13656.5839
1_34_2013-01-04,12081.149399999997
1_34_2013-01-11,12033.550999999996
1_34_2013-01-18,10420.095299999994
1_34_2013-01-25,12836.756500000003
1_34_2013-02-01,12400.646600000002
1_34_2013-02-08,13426.4844
1_34_2013-02-15,12513.104400000002
1_34_2013-02-22,11704.443399999998
1_34_2013-03-01,11566.6092
1_34_2013-03-08,11680.255999999996
1_34_2013-03-15,11693.136199999999
1_34_2013-03-22,10584.7586
1_34_2013-03-29,10509.566700000001
1_34_2013-04-05,10680.825099999995
1_34_2013-04-12,10666.332299999998
1_34_2013-04-19,10714.422999999995
1_34_2013-04-26,10420.404399999998
1_34_2013-05-03,10670.399099999997
1_34_2013-05-10,10512.613399999997
1_34_2013-05-17,10446.520599999996
1_34_2013-05-24,10704.573899999996
1_34_2013-05-31,11005.794299999994
1_34_2013-06-07,10389.847399999995
1_34_2013-06-14,10418.926399999997
1_34_2013-06-21,11327.341399999998
1_34_2013-06-28,11412.127399999996
1_34_2013-07-05,11254.886999999995
1_34_2013-07-12,11013.263899999996
1_34_2013-07-19,11307.697299999998
1_34_2013-07-26,11412.127399999996
1_35_2012-11-02,2202.6563
1_35_2012-11-09,2186.7715
1_35_2012-11-16,2136.6154000000006
1_35_2012-11-23,2308.699500000001
1_35_2012-11-30,2189.4453999999996
1_35_2012-12-07,2193.3707
1_35_2012-12-14,2187.4565999999995
1_35_2012-12-21,2248.2918000000004
1_35_2012-12-28,2124.7118000000005
1_35_2013-01-04,2164.7657
1_35_2013-01-11,2168.1151
1_35_2013-01-18,2195.8577
1_35_2013-01-25,2359.270200000001
1_35_2013-02-01,2203.199
1_35_2013-02-08,2163.954400000001
1_35_2013-02-15,2155.9754000000003
1_35_2013-02-22,2331.772000000001
1_35_2013-03-01,2275.9436000000005
1_35_2013-03-08,2299.643900000001
1_35_2013-03-15,2311.4376000000007
1_35_2013-03-22,2222.1556
1_35_2013-03-29,2331.9122
1_35_2013-04-05,2331.9163000000003
1_35_2013-04-12,2351.5025000000005
1_35_2013-04-19,2196.0937
1_35_2013-04-26,2296.356100000001
1_35_2013-05-03,2298.6427000000003
1_35_2013-05-10,2284.2223000000004
1_35_2013-05-17,2080.9383
1_35_2013-05-24,2313.1022000000003
1_35_2013-05-31,2293.8306000000002
1_35_2013-06-07,2301.6906000000004
1_35_2013-06-14,2302.658300000001
1_35_2013-06-21,2140.3954
1_35_2013-06-28,2379.5686000000014
1_35_2013-07-05,2381.589900000001
